date,close,volume,open,high,low
10/9/2018,4.8,6562693,4.89,4.94,4.79
10/8/2018,4.92,7015021,4.8,4.94,4.76
10/5/2018,4.83,6210535,4.85,4.9,4.74
10/4/2018,4.86,8628503,4.95,5.06,4.86
10/3/2018,4.94,5874364,4.86,4.97,4.83
10/2/2018,4.83,8120627,4.9,4.95,4.78
10/1/2018,4.93,17185580,4.99,5.11,4.8
9/28/2018,4.9,7464422,4.79,4.96,4.73
9/27/2018,4.83,5281563,4.81,4.86,4.77
9/26/2018,4.82,8985406,4.81,4.87,4.75
9/25/2018,4.83,8873570,4.68,4.84,4.68
9/24/2018,4.65,8069408,4.71,4.82,4.62
9/21/2018,4.74,9818866,4.8697,4.8697,4.68
9/20/2018,4.85,9402581,4.87,4.9,4.78
9/19/2018,4.79,14561080,4.72,4.9,4.71
9/18/2018,4.68,15303940,4.51,4.72,4.5
9/17/2018,4.49,9511177,4.37,4.5,4.355
9/14/2018,4.37,10598790,4.37,4.45,4.32
9/13/2018,4.37,13220430,4.42,4.49,4.325
9/12/2018,4.39,12800250,4.24,4.43,4.24
9/11/2018,4.24,10110980,4.22,4.25,4.1
9/10/2018,4.24,9549682,4.22,4.26,4.16
9/7/2018,4.19,21201620,4.3,4.34,4.18
9/6/2018,4.23,13021720,4.38,4.42,4.18
9/5/2018,4.35,7848414,4.34,4.41,4.31
9/4/2018,4.37,11338150,4.37,4.4,4.3
